url;title_result
https://www.biobiochile.cl/noticias/deportes/mas-deportes/2023/12/28/en-previa-de-edicion-2024-el-asombroso-video-de-ultra-fiord-que-ya-hace-alucinar-a-participantes.shtml;En previa de edición 2024: el asombroso video de Ultra Fiord que ya hace alucinar a participantes | Deportes | BioBioChile
https://www.biobiochile.cl/noticias/servicios/toma-nota/2023/12/28/goleadores-2023-el-ranking-de-futbolistas-que-anotaron-mas-goles-este-ano.shtml;Goleadores 2023: el ranking de futbolistas que anotaron más goles este año | BBCL Contigo | BioBioChile
https://www.biobiochile.cl/noticias/deportes/futbol/colo-colo/2023/12/28/aseguran-que-zubeldia-rechazo-banca-de-colo-colo-los-tres-plan-b-que-quedan-en-carpeta-alba.shtml;"
    Aseguran que Zubeldía rechazó banca de Colo Colo: los tres ’plan B’ que quedan en carpeta alba | Fútbol | BioBioChile
"
https://www.biobiochile.cl/noticias/deportes/futbol-internacional/chilenos-en-el-exterior/2023/12/28/postulan-a-gabriel-suazo-como-refuerzo-del-borussia-dortmund.shtml;¿Gabriel Suazo a Alemania? Lo postulan para grande de la Bundesliga
https://www.biobiochile.cl/noticias/deportes/futbol-internacional/chilenos-en-el-exterior/2023/12/28/postulan-a-gabriel-suazo-como-refuerzo-del-borussia-dortmund.shtml;¿Gabriel Suazo a Alemania? Lo postulan para grande de la Bundesliga
https://www.biobiochile.cl/especial/bio-bio-tuercas/noticias/2023/12/28/lewis-hamilton-se-sincera-y-admite-mentira-para-faltar-a-los-test-de-f1-no-es-algo-que-me-guste.shtml;Lewis Hamilton se sincera y admite mentira para faltar a los test de F1
https://www.biobiochile.cl/noticias/deportes/mas-deportes/2023/12/28/en-previa-de-edicion-2024-el-asombroso-video-de-ultra-fiord-que-ya-hace-alucinar-a-participantes.shtml;En previa de edición 2024: el asombroso video de Ultra Fiord que ya hace alucinar a participantes | Deportes | BioBioChile
https://www.biobiochile.cl/noticias/deportes/futbol/futbol-nacional/2023/12/28/juvenal-olmos-a-johnny-herrera-te-cagaste-entero.shtml;Juvenal Olmos enrostró feos dichos sobre Zaldivia a Johnny Herrera
https://www.biobiochile.cl/noticias/deportes/futbol-internacional/chilenos-en-el-exterior/2023/04/21/ante-posible-partida-del-betis-el-otro-club-espanol-que-quiere-a-claudio-bravo-para-la-liga.shtml;"
    Ante posible partida del Betis: el otro club español que quiere a Claudio Bravo para La Liga | Fútbol | BioBioChile
"
https://www.alairelibre.cl/noticias/deportes/tenis/rafael-nadal/nadal-prepara-su-regreso-a-las-canchas-en-brisbane/2023-12-28/100019.html;Nadal prepara su regreso a las canchas en Brisbane - AlAireLibre.cl
https://www.alairelibre.cl/noticias/deportes/futbol/chilenos-en-el-exterior/diego-valencia-interesa-en-la-liga-de-arabia-saudita-tras-frustrado/2023-09-05/155459.html;Diego Valencia interesa en la liga de Arabia Saudita tras frustrado traspaso al fútbol español - AlAireLibre.cl
https://www.alairelibre.cl/noticias/deportes/futbol/liga-brasilena/vasco-da-gama-oficializo-la-continuidad-de-ramon-diaz/2023-12-28/112828.html;Vasco da Gama oficializó la continuidad de Ramón Díaz - AlAireLibre.cl
https://www.alairelibre.cl/noticias/deportes/futbol/colo-colo/medio-ecuatoriano-luis-zubeldia-no-esta-interesado-en-colo-colo/2023-12-28/114124.html;Medio ecuatoriano: Luis Zubeldía no está interesado en Colo Colo - AlAireLibre.cl
https://www.alairelibre.cl/noticias/deportes/futbol/chilenos-en-el-exterior/medio-aleman-aseguro-que-gabriel-suazo-aparecio-en-la-orbita-de-un/2023-12-28/080846.html;Medio alemán aseguró que Gabriel Suazo apareció en la órbita de un gigante germano - AlAireLibre.cl
https://www.alairelibre.cl/noticias/deportes/futbol/liga-espanola/isco-renovo-con-real-betis-hasta-junio-de-2027/2023-12-28/110953.html;Isco renovó con Real Betis hasta junio de 2027 - AlAireLibre.cl
https://www.alairelibre.cl/noticias/deportes/futbol/historia/paises-bajos-lidero-el-ranking-de-las-mejores-camisetas-de-la-historia/2023-12-28/110558.html;Países Bajos lideró el ranking de las mejores camisetas de la historia del fútbol - AlAireLibre.cl
https://www.alairelibre.cl/noticias/deportes/futbol/liga-brasilena/javier-parraguez-fue-oficializado-como-refuerzo-de-club-brasileno/2023-12-28/093525.html;Javier Parraguez fue oficializado como refuerzo de club brasileño - AlAireLibre.cl
https://www.alairelibre.cl/noticias/deportes/tenis/nicolas-jarry/la-united-cup-abre-la-temporada-del-tenis-con-chile-entre-los-aspirantes/2023-12-28/101232.html;La United Cup abre la temporada del tenis con Chile entre los aspirantes - AlAireLibre.cl
https://www.alairelibre.cl/noticias/deportes/futbol/el-mejor-de-america/luis-suarez-y-german-cano-entre-los-finalistas-a-ser-el-nuevo-rey-de/2023-12-28/101109.html;"Luis Suárez y Germán Cano, entre los finalistas a ser el nuevo ""Rey de América"" - AlAireLibre.cl"
https://aristeguinoticias.com/2812/aristegui-en-vivo/programas-completos/aristegui-en-vivo-mexico-y-eu-crearan-equipo-sobre-migracion-no-acusaran-a-pobladores-por-enfrentamiento-en-texcaltitlan-protesta-masiva-contra-milei-y-mas/;"Aristegui en Vivo: México y EU crearán equipo sobre migración; no acusarán a pobladores por enfrentamiento en Texcaltitlán; protesta masiva contra Milei y más | Aristegui Noticias"
https://aristeguinoticias.com/2712/mexico/pobladores-actuaron-en-legitima-defensa-durante-enfrentamientos-en-texcaltitlan-fgjem/;Pobladores actuaron en legítima defensa durante enfrentamientos en Texcaltitlán: FGJEM | Aristegui Noticias
https://aristeguinoticias.com/2712/mexico/mexico-y-eu-acuerdan-crear-equipo-de-trabajo-para-atender-migracion/;México y EU acuerdan crear equipo de trabajo para atender migración | Aristegui Noticias
https://aristeguinoticias.com/2712/opinion/caravana-migrante-el-exodo-de-los-desprotegidos-articulo/;Caravana migrante: el éxodo de los desprotegidos | Artículo | Aristegui Noticias
https://aristeguinoticias.com/2712/mexico/video-asi-usan-la-ia-los-coyotes-para-estafar-a-familiares-de-indocumentados/;Video | Así usan la IA los 'coyotes' para estafar a familiares de indocumentados | Aristegui Noticias
https://aristeguinoticias.com/2712/mexico/morena-pospone-resultados-de-encuestas-para-precandidatos-a-diputados-federales/; | Aristegui Noticias
https://aristeguinoticias.com/2712/mexico/muere-sacerdote-al-chocar-en-su-harley-davidson-en-aguascalientes/;Muere sacerdote al chocar en su Harley Davidson en Aguascalientes | Aristegui Noticias
https://aristeguinoticias.com/2712/mundo/hamas-acusa-a-israel-de-robar-organos-de-cuerpos-palestinos/;Hamás acusa a Israel de robar órganos de cuerpos palestinos | Aristegui Noticias
https://aristeguinoticias.com/2712/mundo/kim-jong-un-urge-a-acelerar-preparativos-para-guerra/;Kim Jong Un urge a 'acelerar' preparativos para guerra | Aristegui Noticias
https://aristeguinoticias.com/0106/deportes/liga-mx-femenil-se-viene-una-final-con-acento-espanol/; | Aristegui Noticias
https://www.lasexta.com/noticias/nacional/feijoo-reprocha-sanchez-mocion-censura-pamplona-elige-acabar-ano-brindando-bildu_20231228658d58d3cf86730001b3cabb.html;"Feijóo reprocha a Sánchez la moción de censura en Pamplona: ""Elige acabar el año brindando con Bildu"""
https://www.lasexta.com/noticias/nacional/yolanda-diaz-apoya-mocion-censura-absolutamente-democratica-pamplona_20231228658d3a19872b820001ff5d29.html;"Yolanda Díaz apoya la moción de censura ""absolutamente democrática"" en Pamplona"
https://www.lasexta.com/noticias/nacional/feijoo-insiste-confrontar-discurso-optimista-gobierno-unico-logro-sanchez-2023-sido-investidura_20231228658d5efd67d53e00015d0fb7.html;"Feijóo insiste en confrontar el discurso optimista del Gobierno: ""El único logro de Sánchez en 2023 ha sido su investidura"""
https://www.lasexta.com/noticias/nacional/diaz-confirma-que-iran-podemos-elecciones-gallegas-marca-sumar_20231228658d40c1872b820001ff6fbd.html;Díaz confirma que irán con Podemos a las elecciones gallegas bajo la marca Sumar
https://www.lasexta.com/noticias/nacional/mocion-censura-cristina-ibarrola-pamplona-directo_20231228658c4a8ea4afb00001d04dec.html;Así ha sido la moción de censura en Pamplona tras la que EH Bildu ha recuperado la Alcaldía
https://www.lasexta.com/noticias/nacional/barometro-lasexta-517-encuestados-considera-que-pueden-llevar-cabo-pactos-bildu_20231228658d3c57cf86730001b37ade.html;Barómetro laSexta | El 51,7% de los encuestados considera que no se pueden llevar a cabo pactos con Bildu
https://www.lasexta.com/noticias/nacional/pedro-sanchez-garantiza-bagdad-apoyo-espana-estabilidad-seguridad-irak_20231228658d39afa4afb00001d1daf8.html;Pedro Sánchez garantiza en Bagdad el apoyo de España a la estabilidad y seguridad de Irak
https://www.lasexta.com/noticias/economia/gran-bajada-euribor-cuando-como-notara-hipotecas_20231228658d4c82872b820001ff9380.html;Gran bajada del Euríbor: cuándo y cómo se notará en las hipotecas
https://www.lasexta.com/noticias/nacional/almeida-fija-4-enero-pleno-reprobar-ortega-smith-dice-que-apoyara_20231228658d73dd872b8200010005b2.html;Almeida fija para el 4 de enero un pleno para reprobar a Ortega Smith y dice que el PP lo apoyará
https://www.lasexta.com/noticias/deportes/futbol/liga-pide-inhabilitacion-luis-rubiales-futbol-espanol-merece-representante-este-nivel_2023082364e6495b9598e300018ce8c4.html;"La Liga F pide la inhabilitación de Luis Rubiales: ""El fútbol español no merece un representante de este nivel"""
https://www.90min.com/es/posts/todo-lo-que-debes-saber-sobre-el-nuevo-balon-de-oro-habra-muchos-cambios-cuando-sera-la-gala;Todo lo que debes saber sobre el nuevo Balón de Oro
https://www.90min.com/es/posts/es-jude-bellingham-el-favorito-para-ganar-el-balon-de-oro-2024;Jude Bellingham es uno de los favoritos para ganar el Balón de Oro 2024
https://www.90min.com/es/posts/bombazo-lionel-messi-jugara-en-newell-s-old-boys-para-llegar-en-condiciones-a-la-copa-america;BOMBAZO: Lionel Messi jugará en Newell's Old Boys
https://www.90min.com/es/posts/todos-los-rumores-y-novedades-sobre-el-mercado-de-fichajes-del-manchester-city-echeverri-savinho-paqueta-y-mas-28-12-2023;Todos los rumores y novedades sobre el mercado de fichajes del Manchester City
https://www.90min.com/es/posts/nottingham-forest-vs-manchester-united-horario-canal-de-tv-streaming-online-posibles-alineaciones-y-pronostico-30-12-2023;Nottingham Forest vs Manchester United: horario, canal TV, alineaciones y pronóstico
https://www.90min.com/es/posts/la-posible-alineacion-del-chelsea-para-el-partido-de-premier-league-contra-el-luton-town-30-12-2023;La posible alineación del Chelsea para el partido de Premier League contra el Luton
https://www.90min.com/es/posts/clasificacion-de-los-favoritos-al-balon-de-oro-2024;Clasificación de los favoritos al Balón de Oro 2024
https://www.90min.com/es/posts/kylian-mbappe-compartira-finalmente-vestuario-con-cristiano-ronaldo-en-el-al-nassr;Kylian Mbappé compartirá finalmente vestuario con Cristiano Ronaldo
https://www.90min.com/es/posts/la-posible-alineacion-del-manchester-city-para-enfrentar-al-sheffield-united-guardiola-no-quiere-sorpresas-30-12-2023;La posible alineación del Manchester City para enfrentar al Sheffield United
https://www.90min.com/es/posts/huelga-en-el-futbol-femeino-espanol-por-que-se-paraliza-la-liga-f;La Liga F está de huelga: ¿Por qué se paraliza la competición?
https://www.elsalvador.com/deportes/futbol/futbol-diego-armando-maradona-seleccion-de-argentina/1112899/2023/;Diego Maradona se preocupaba hasta por el salario del cocinero en la Selección - Noticias de El Salvador
https://www.elsalvador.com/deportes/futbol/copa-centroamericana-jocoro-futbol-club-concacaf-/1112987/2023/;Luis Acuña mandó un mensaje de felicitación al Real Estelí por su subcampeonato en Copa Centroamericana - Noticias de El Salvador
https://www.elsalvador.com/deportes/futbol/lmf-club-deportivo-platense-futbol-/1112980/2023/;Platense tendrá nuevos extranjeros para el Clausura 2024 - Noticias de El Salvador
https://www.elsalvador.com/deportes/otros-deportes/atletas-salvadorenos-historia-victoria-grenni-argentina-levantamiento-pesas/1112970/2023/;Victoria Grenni, la argentina que compite por El Salvador - Noticias de El Salvador
https://www.elsalvador.com/deportes/futbol/harold-osorio-chicago-fire-mls-next-pro-legionarios/1112975/2023/;Harold Osorio reveló su sueño en el fútbol de Estados Unidos - Noticias de El Salvador
https://www.elsalvador.com/deportes/otros-deportes/campeones-2023-manchester-city-barcelona-max-verstappen-nuggets-rangers-djokovic-psg/1112955/2023/;ESPECIAL: Ellos son los campeones del 2023 en el deporte - Noticias de El Salvador
https://www.elsalvador.com/deportes/futbol/real-esteli-sancion-publico-concacaf-liga-campeones-america-mexico/1112939/2023/;Concacaf sanciona al Real Estelí por incidentes de su afición - Noticias de El Salvador
https://www.elsalvador.com/deportes/futbol/club-deportivo-fas-compromiso-jugadores-reaccion-molestia-redes-sociales/1112927/2023/;"CD FAS pide ""compromiso"" a sus jugadores y las redes sociales explotan - Noticias de El Salvador"
https://www.elsalvador.com/deportes/futbol/club-deportivo-fas-jugadores-sin-pago-pretemporada-clausura-2024/1112923/2023/;Siguen sin cobrar los jugadores de FAS - Noticias de El Salvador
https://www.elsalvador.com/deportes/futbol/clasico-espanol-temprano-liga/1099773/2023/;Un clásico español de liga bien tempranero este sábado - Noticias de El Salvador
https://www.ondacero.es/noticias/espana/sumar-inaceptable-que-isabel-garcia-dirija-instituto-mujeres-transfobia_20231228658de7b5cf86730001b53583.html;Sumar ve inaceptable que Isabel García dirija el Instituto de las Mujeres por su transfobia | Onda Cero Radio
https://www.ondacero.es/noticias/espana/carlos-cuerpo-nuevo-ministro-economia-salida-nadia-calvino_20231229658e76fb67d53e00015f8689.html;Carlos Cuerpo, nuevo ministro de Economía tras la salida de Nadia Calviño | Onda Cero Radio
https://www.ondacero.es/noticias/espana/maria-jesus-montero-pasara-ser-vicepresidenta-primera-gobierno-marcha-calvino_20231229658e76c667d53e00015f8634.html;María Jesús Montero, nueva vicepresidenta Primera del Gobierno tras la marcha de Calviño | Onda Cero Radio
https://www.ondacero.es/noticias/espana/jose-luis-escriva-asume-ministerio-secretaria-estado-funcion-publica_20231229658e87b8cf86730001b6865f.html;José Luis Escrivá asume en su Ministerio la Secretaría de Estado de Función Pública | Onda Cero Radio
https://www.ondacero.es/emisoras/galicia/noticias/pablo-iglesias-insta-bases-podemos-votar-bng-rechazar-coalicion-sumar-galicia_20231228658dafdecf86730001b4b47b.html;Pablo Iglesias insta a las bases de Podemos a votar a BNG y rechazar la coalición de Sumar en Galicia | Onda Cero Radio
https://www.ondacero.es/programas/mas-de-uno/audios-podcast/entrevistas/cuatro-recomendaciones-medicos-prevenir-contagios-gripe-covid_20231229658e7eb8cf86730001b66e9c.html;Las cuatro recomendaciones de los médicos para prevenir los contagios de la gripe y Covid | Onda Cero Radio
https://www.ondacero.es/noticias/economia/inflacion-modera-31-diciembre-frenarse-alza-alimentos_20231229658e7de0cf86730001b66c0c.html;La inflación se modera al 3,1 % en diciembre tras frenarse el alza de los alimentos | Onda Cero Radio
https://www.ondacero.es/noticias/economia/tasa-ahorro-hogares-situa-33-gastar-203078-millones-septiembre_20231229658e9bffcf86730001b6b2c8.html;La tasa de ahorro de los hogares se sitúa en el 3,3% tras gastar 203.078 millones hasta septiembre | Onda Cero Radio
https://www.ondacero.es/noticias/espana/monica-garcia-asegura-que-sanidad-regulara-vapeadores_20231228658da9e867d53e00015dd487.html;"Mónica García asegura que Sanidad regulará los vapeadores porque ""son la antesala del tabaquismo"" | Onda Cero Radio"
https://www.ondacero.es/emisoras/extremadura/noticias/revista-alcantara-publica-numero-96-dedicado-investigacion-brocense-ensenanza-espanol-tunez_20231229658e32eacf86730001b5d793.html;"La revista ""Alcántara"" publica su número 96 dedicado una investigación sobre El Brocense o la enseñanza del español en Túnez | Onda Cero Radio"
https://www.cope.es/actualidad/economia/noticias/los-sindicatos-mantienen-huelga-iberia-para-vuelta-navidad-entre-enero-20231228_3070343;Los sindicatos mantienen la huelga de Iberia para la vuelta de Navidad, entre el 5 y 8 de enero - Economía - COPE
https://www.cope.es/actualidad/espana/noticias/asi-carlos-cuerpo-perfil-mas-tecnico-frente-economia-20231229_3070991;¿Quién es Carlos Cuerpo? 'Europeísta convencido' y de perfil técnico: Así es el ministro que releva a Calviño - España - COPE
https://www.cope.es/programas/herrera-en-cope/noticias/que-esperar-las-hipotecas-2024-economista-predice-como-evolucionaran-los-intereses-poco-poco-20231229_3071030;"¿Qué esperar de las hipotecas en 2024? Un economista predice cómo evolucionarán los intereses: ""Poco a poco"" - Herrera en COPE - COPE"
https://www.cope.es/programas/la-linterna/noticias/por-que-pamplona-importante-para-bildu-historia-territorio-que-reclaman-los-nacionalistas-vascos-20231228_3070797;Por qué Pamplona es importante para Bildu: la historia de un territorio que reclaman los nacionalistas vascos - La Linterna - COPE
https://www.cope.es/actualidad/espana/noticias/sanchez-remodela-recien-estrenado-gabinete-nuevo-ministro-economia-reordenacion-vicepresidencias-20231229_3070897;Sánchez ficha a Carlos Cuerpo para Economía y asciende a Montero a vicepresidenta primera - España - COPE
https://www.cope.es/programas/herrera-en-cope/monologo-de-las-8-de-herrera/noticias/barbosa-psoe-decidido-abandonar-centralidad-para-irse-jugar-bando-uno-los-extremos-20231229_3070916;Barbosa: “El PSOE ha decidido abandonar la centralidad para irse a jugar al bando de uno de los extremos” - Monólogo de las 8 de Herrera - COPE
https://www.cope.es/programas/tiempo-de-juego/noticias/camerun-convoca-joven-anos-nathan-douala-las-redes-llenan-dudas-sobre-edad-20231228_3070376;Camerún convoca al joven de 17 años Nathan Douala y las redes se llenan de dudas sobre su edad - Tiempo de Juego - COPE
https://www.cope.es/programas/tiempo-de-juego/noticias/barcelona-solo-podra-inscribir-vitor-roque-para-seis-meses-20231228_3070707;El Barcelona solo podrá inscribir a Vitor Roque para seis meses - Tiempo de Juego - COPE
https://www.cope.es/actualidad/economia/noticias/bolsa-pierde-fuelle-recta-final-del-ejercicio-deja-atras-los-10100-puntos-20231228_3070635;La Bolsa pierde fuelle en la recta final del ejercicio y deja atrás los 10.100 puntos - Economía - COPE
https://www.cope.es/actualidad/vivir/noticias/profesor-espanol-cuenta-vacile-que-sufre-irlanda-cuando-dice-nombre-hacen-bullying-20231228_3070659;"Un profesor español desvela el vacile que sufre en Irlanda cada vez que oyen su nombre: ""Me hacen bullying"" - Vivir - COPE"
https://www.telesurtv.net/news/minuto-asedio-israel-contra-franja-gaza-20231130-0032.html; 
https://www.telesurtv.net/news/palestina-bombardeo-israeli-muertos-ciudad-rafah-franja-gaza-20231229-0005.html;Ataque israelí deja 20 muertos en el sur de la Franja de Gaza | Noticias | teleSUR
https://www.telesurtv.net/news/hamas-discute-propuesta-egipto-paz-franja-gaza-20231229-0007.html; Delegación de Hamas visitará Egipto para plan de paz en Gaza | Noticias | teleSUR
https://www.telesurtv.net/news/venezuela-presidente-maduro-ordena-ejercicio-militar-defensa-20231228-0024.html; Presidente de Venezuela ordena acción conjunta defensiva ante amenaza militar de Reino Unido | Noticias | teleSUR
https://www.telesurtv.net/news/gaza-corre-el-riesgo-de-sufrir-una-hambruna--20231229-0006.html; Población civil en Gaza corre el riesgo de sufrir hambruna | Noticias | teleSUR
https://www.telesurtv.net/multimedia/murales-famosos-david-alfaro-siqueiros-20211228-0012.html; ¿Cuáles son las obras más conocidas de David Alfaro Siqueiros? | Multimedia | teleSUR
https://www.telesurtv.net/news/cuales-records-pele-carrera-futbol-20231228-0004.html; ¿Cuáles récords estableció Pelé en su carrera futbolística? | Noticias | teleSUR
https://www.telesurtv.net/news/honduras-no-impondra-sanciones-a-migrantes--20231229-0004.html; Honduras no impondrá sanciones a los migrantes que crucen el país | Noticias | teleSUR
https://www.telesurtv.net/news/brasil-gobierno-prorroga-presencia-militar-amazonia-20231229-0003.html;Brasil extiende por 90 días presencia militar en la Amazonía | Noticias | teleSUR
https://www.telesurtv.net/news/presidente-gobierno-espana-pedro-sanchez-visita-irak-militares-20231228-0022.html; Pedro Sánchez realiza visita a Irak | Noticias | teleSUR
https://www.somosxbox.com/bethesda-ficha-a-un-exprogramador-de-larian-studios-y-cd-projekt-red/1033027;Bethesda ficha a un exprogramador de Larian Studios y CD Projekt Red
https://www.somosxbox.com/asi-suena-prince-of-persia-the-lost-crown-en-varios-idiomas-incluido-el-espanol/1033080;Así suena Prince of Persia: The Lost Crown en varios idiomas, incluido el español
https://www.somosxbox.com/xbox-series-x-por-tan-solo-389/1032993;Consigue una Xbox Series X por tan solo 389€ gracias a esta increíble oferta
https://www.somosxbox.com/la-comparacion-de-ventas-de-xbox-series-x-y-xbox-one-confirma-lo-que-venia-temiendo/1032988;La comparación de ventas de Xbox Series X y Xbox One confirma lo que se venía temiendo
https://www.somosxbox.com/los-usuarios-hablan-pero-las-cifras-mandan-starfield-es-uno-de-los-juegos-que-mas-beneficios-ha-generado-en-steam/1032964;Los usuarios hablan, pero las cifras mandan: Starfield es uno de los juegos más beneficiosos de Steam
https://www.somosxbox.com/5-consejos-para-ahorrar-espacio-en-el-almacenamiento-de-xbox-series-xs/1007403;5 consejos para ahorrar espacio en el almacenamiento de Xbox Series X|S
https://www.somosxbox.com/5-grandes-juegos-que-nos-gustaria-ver-optimizados-para-xbox-series-xs/974899;5 grandes juegos que aún no han sido optimizados para Xbox Series X|S
https://www.somosxbox.com/estrenos-de-la-semana-en-disney/977357;Estrenos de la semana en Disney+: del 1 al 7 de enero de 2024 en Disney+
https://www.somosxbox.com/la-redaccion-de-somosxbox-escoge-el-goty-de-2023-en-xbox/1032742;La redacción de SomosXbox escoge el GOTY de 2023 en Xbox
https://www.billboard.com/espanol/noticias/pedro-suarez-vertiz-muere-a-los-54-anos-rock-peruano-1235572959/;Muere Pedro Suárez-Vértiz, ícono del rock peruano, a los 54 años – Billboard
https://www.billboard.com/lists/mejores-libros-espanol-musica-2023/;Los mejores libros en español sobre música publicados en 2023 – Billboard
https://www.billboard.com/espanol/noticias/gloria-trevi-demanda-a-exmanager-sergio-andrade-por-abuso-grotesco-1235573444/;Gloria Trevi demanda a exmánager Sergio Andrade por “abuso grotesco” – Billboard
https://www.billboard.com/espanol/musica/playlist-musica-latina-vispera-ano-nuevo-2024-karol-g-peso-pluma-mas-1235573021/;Playlist de música latina para víspera de Año Nuevo 2024: Karol G, más – Billboard
https://www.billboard.com/espanol/musica/junior-h-reflexiona-sobre-exitoso-2023-de-corridos-tumbados-1235534771/;Junior H reflexiona sobre el exitoso 2023 de los corridos tumbados – Billboard
https://www.billboard.com/lists/todos-los-artistas-latinos-en-ascenso-de-billboard-de-2023/;Todos los Artistas Latinos En Ascenso de Billboard de 2023 – Billboard
https://www.billboard.com/espanol/noticias/ringo-starr-conciertos-auditorio-nacional-ciudad-de-mexico-1235503632/;Ringo Starr dará dos conciertos en el Auditorio Nacional de México – Billboard
https://www.billboard.com/espanol/noticias/las-mujeres-juanes-carlos-vives-latin-pop-airplay-numero-uno-1235568680/;‘Las mujeres’ de Juanes y Carlos Vives es No 1 en Latin Pop Airplay – Billboard
https://www.billboard.com/lists/25-mejores-albumes-musica-latina-2023/;Los 25 mejores álbumes de música latina de 2023 – Billboard
https://www.billboard.com/espanol/musica/i-am-adrian-bello-flor-alvarez-artistas-emergentes-en-nuestro-radar-1235565659/;I AM, Adrián Bello, Flor Álvarez y más artistas En Nuestro Radar – Billboard
https://www.billboard.com/espanol/musica/premios-billboard-de-la-musica-2023-lista-de-ganadores-1235492102/;Premios Billboard de la Música 2023: Lista completa de ganadores – Billboard
https://www.elespectador.com/judicial/los-reveses-que-el-gobierno-petro-recibio-en-las-altas-cortes-durante-2023/;Los “reveses” que el gobierno Petro recibió en las altas cortes durante 2023 | EL ESPECTADOR
https://www.elespectador.com/deportes/mas-deportes/alejandro-gordillo-el-luchador-que-ilusiona-a-colombia-dentro-del-octagono/?cx_testId=37&cx_testVariant=cx_1&cx_artPos=0#cxrecs_s;Alejandro Gordillo, el luchador que ilusiona a Colombia dentro del octágono  | EL ESPECTADOR
https://www.elespectador.com/el-magazin-cultural/los-seres-humanos-seguimos-siendo-igual-de-amorosos-pero-igual-de-violentos-un-chat-con-albeiro-perez/;“Los seres humanos seguimos siendo igual de amorosos, pero igual de violentos”: Un chat con Albeiro Pérez | EL ESPECTADOR
https://www.elespectador.com/la-red-zoocial/gatos/como-ensenar-a-un-gato-a-dormir-en-su-cama/;¿Cómo enseñar a un gato a dormir en su cama? | EL ESPECTADOR
https://www.elespectador.com/mundo/mas-paises/en-medio-de-protestas-y-una-guerra-benjamin-netanyahu-cumple-un-ano-como-primer-ministro-noticias-hoy/;En medio de protestas y una guerra, Benjamin Netanyahu cumple un año como primer ministro | Noticias hoy | EL ESPECTADOR
https://www.elespectador.com/ambiente/alcaldes-de-caqueta-creen-que-hay-una-oportunidad-historica-para-proteger-la-selva/;Alcaldes de Caquetá creen que hay una “oportunidad histórica” para proteger la selva | EL ESPECTADOR
https://www.elespectador.com/colombia/desempleo-en-colombia-un-ano-de-la-muerte-de-pele-y-mas-en-el-despertador-noticias-hoy/;Desempleo en Colombia, un año de la muerte de Pelé y más en El Despertador | Noticias hoy | EL ESPECTADOR
https://www.elespectador.com/deportes/futbol-colombiano/atletico-nacional/el-giro-que-ilusiona-a-los-hinchas-de-nacional-con-la-llegada-de-bernardo-espinosa/;El giro que ilusiona a Nacional con la llegada de Bernardo Espinosa | EL ESPECTADOR
https://www.elespectador.com/el-magazin-cultural/isabel-allende-califica-de-vergonzosa-la-censura-de-libros-en-escuelas-de-florida/;Isabel Allende califica de “vergonzosa” la censura de libros en escuelas de Florida | EL ESPECTADOR
https://www.elespectador.com/mundo/mas-paises/el-espanol-pedro-sanchez-en-irak-apoyaremos-la-unidad-soberania-y-estabilidad-noticias-de-hoy/;El español Pedro Sánchez en Irak: “Apoyaremos la unidad, soberanía y estabilidad” | Noticias de hoy | EL ESPECTADOR
https://www.sport.es/es/noticias/barca/kounde-explica-clave-barca-repunte-96354130; 
https://www.sport.es/es/noticias/barca/panorama-xavi-palmas-96356887; 
https://www.sport.es/es/noticias/barca/oportunidad-oro-chadi-riad-esperaba-96355538; 
https://www.sport.es/es/noticias/barca/premier-league-tento-sergi-roberto-96346827; 
https://www.sport.es/es/noticias/barca/pasara-ahora-marc-guiu-96348589; 
https://www.sport.es/es/formula1/diez-anos-sin-michael-schumacher-accidente-96328461-rm/index.html;Del todo a la nada: una década sin el Michael Schumacher que todos conocimos - Reportaje Multimedia
https://www.sport.es/es/noticias/barca/jijantes-aleix-garcia-objetivo-barca-96347453; 
https://www.sport.es/es/noticias/baloncesto/jasikevicius-final-barca-feo-96361512; 
https://www.sport.es/es/noticias/premier-league/asaltan-casa-jack-grealish-llevan-96359385; 
https://www.sport.es/es/noticias/deportes/nuevo-caso-dopaje-sacude-deporte-96322244; 
https://www.cronica.com.ar/politica/Ley-Omnibus-como-sera-su-tratamiento-en-el-Congreso-y-el-escenario-para-La-Libertad-Avanza-20231228-0187.html;ERROR: The request could not be satisfied
https://www.cronica.com.ar/politica/Feriados-2024-el-Gobierno-sumo-tres-dias-de-descanso-con-fines-turisticos-20231229-0067.html;ERROR: The request could not be satisfied
https://www.cronica.com.ar/politica/Transferencias-de-dolares-el-BCRA-elimino-el-limite-mensual-para-las-operaciones-20231229-0069.html;ERROR: The request could not be satisfied
https://www.cronica.com.ar/cosa-de-locos/La-sorprendente-revelacion-que-hizo-el-multimillonario-vecino-de-Messi-sobre-su-casa-20231229-0057.html;ERROR: The request could not be satisfied
https://www.cronica.com.ar/cosa-de-locos/Gran-Hermano-Martin-Ku-recibio-una-nueva-sancion-por-romper-las-reglas-de-lider-y-estallaron-los-memes-20231229-0054.html;ERROR: The request could not be satisfied
https://www.cronica.com.ar/politica/Colectivos-empresas-de-transporte-anunciaron-que-se-ira-normalizando-el-servicio-tras-reunion-con-Gobierno-20231228-0158.html;ERROR: The request could not be satisfied
